Country,Invoice_Month,O&D_Net_Count,PNR,Primary_Product_Code,Carrier_Code_Validating,Low_Cost_Indicator,Abonnement_SNCF,Carrier_Validating,Departure_Date,Arrival_Date,Ticket_Number,Origin_City,Destination_City,Origin_Country,Destination_Country,Origin_Region,Destination_Region,Directional_City_Pair,Class_Type,O&D_Class_of_Service_Invoice_Predominant,Round_Trip_Indicator,Exchange_Refund_Code,Reason_Code_Description,Booking_Date,Invoice_Date,Client_ID_Name,Level_4_Division_code,Level_4_Division_Desc,Level_12_CDR_Code,Customer_Defined_05,Customer_Defined_06,O&D_Mileage
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-23,8/23/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,BSGDS,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,7/28/2022,9/27/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-20,8/20/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,STT01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-26,9/26/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,NLESD,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-12,9/12/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,COACH,,,Blank,,9/12/2022,9/12/2022,ORANGE SA,AA,Orange France,DLCDE,REUNION IRP MANDATS SOCIAUX,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-08,9/8/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,RHU01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-22,10/22/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/12/2022,9/20/2022,ORANGE SA,AA,Orange France,NL7DV,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,MCA02,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,BT6SU,FORMATION,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/1/2022,9/16/2022,ORANGE SA,AA,Orange France,MGO04,ACTIVITE D EQUIPE,,0
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-06,9/6/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,COACH,,,Blank,,9/2/2022,9/6/2022,ORANGE SA,AA,Orange France,CQC01,REUNION IRP MANDATS SOCIAUX,,0
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-20,9/20/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,COACH,,,Blank,,9/14/2022,9/20/2022,ORANGE SA,AA,Orange France,EGEDD,REUNION IRP MANDATS SOCIAUX,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-30,8/30/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,RAI02,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/19/2022,9/27/2022,ORANGE SA,AA,Orange France,DEIIN,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-08-16,8/16/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/28/2022,9/28/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/19/2022,9/19/2022,ORANGE SA,AA,Orange France,04601,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-01,9/1/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,COACH,,,Blank,,8/31/2022,9/5/2022,ORANGE SA,AA,Orange France,GPA04,REUNION IRP MANDATS SOCIAUX,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/1/2022,9/5/2022,ORANGE SA,AA,Orange France,MCA02,ACTIVITE D EQUIPE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-03,10/3/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/26/2022,9/27/2022,ORANGE SA,AA,Orange France,RHU01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-16,11/16/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/8/2022,9/8/2022,ORANGE SA,AA,Orange France,BSDDC,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,CDSNA,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,QF6LG,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/9/2022,9/9/2022,ORANGE SA,AA,Orange France,DTR01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Air,,,,AIR FRANCE,2022-09-12,9/12/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,COACH,,,Blank,,9/9/2022,9/12/2022,ORANGE SA,AA,Orange France,DTR01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,VRKEB,REUNION IRP MANDATS SOCIAUX,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-30,9/30/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/14/2022,9/19/2022,ORANGE SA,AA,Orange France,NLESD,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,PARIS,PARIS,FRANCE,FRANCE,EUROPE,EUROPE,PARIS->PARIS,FIRST,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,DBB01,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-03,10/3/2022,,AMIENS,AMIENS,FRANCE,FRANCE,EUROPE,EUROPE,AMIENS->AMIENS,COACH,,,Blank,,9/7/2022,9/7/2022,ORANGE SA,AA,Orange France,A8X8A,REUNION_INTERNE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-23,9/23/2022,,AVIGNON,AVIGNON,FRANCE,FRANCE,EUROPE,EUROPE,AVIGNON->AVIGNON,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,QF6LG,FORMATION,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,AVIGNON,AVIGNON,FRANCE,FRANCE,EUROPE,EUROPE,AVIGNON->AVIGNON,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,QF6LG,FORMATION,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-21,9/21/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,8/26/2022,9/21/2022,ORANGE SA,AA,Orange France,CJRET,REUNION_IRP_MANDATS_SOC,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-20,9/20/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,9/20/2022,9/20/2022,ORANGE SA,AA,Orange France,PRMGS,FORMATION,,0
FRANCE,202209 - septembre,-1,,Rail,,,,SNCF FRENCH RAIL,2022-09-28,9/28/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,8/24/2022,9/28/2022,ORANGE SA,AA,Orange France,HFC00,REUNION_IRP_MANDATS_SOC,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,8/17/2022,9/14/2022,ORANGE SA,AA,Orange France,UIERA,REUNION_INTERNE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,6/23/2022,9/21/2022,ORANGE SA,AA,Orange France,DPP03,COLLOQUE_CONGRES,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,9/8/2022,9/12/2022,ORANGE SA,AA,Orange France,BQ2AR,REUNION_INTERNE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-15,9/15/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,9/13/2022,9/15/2022,ORANGE SA,AA,Orange France,A7QSE,REUNION INTERNE ET PROJET,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-06,9/6/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,1/23/2020,9/6/2022,ORANGE SA,AA,Orange France,BSB1V,REUNIONINTERNE,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-06,9/6/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,1/24/2020,9/6/2022,ORANGE SA,AA,Orange France,CQJN6,REUNION_EXTERNE,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-06,9/6/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,2/20/2020,9/6/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-23,9/23/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,5/19/2022,9/23/2022,ORANGE SA,AA,Orange France,NLDS3,REUNION_IRP_MANDATS_SOC,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,7/11/2022,9/22/2022,ORANGE SA,AA,Orange France,A7R02,REUNION_INTERNE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,Blank,,7/8/2022,9/9/2022,ORANGE SA,AA,Orange France,NL7DS,FORMATION,,0
FRANCE,202209 - septembre,-1,,Air,,,,AIR FRANCE,2022-09-07,9/7/2022,,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT,DEFAULT->DEFAULT,COACH,,,UNKNOWN,,2/19/2020,9/7/2022,ORANGE SA,AA,Orange France,A7Q4C,REUNION_INTERNE,,0
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,LILLE,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->LILLE,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,HTD01,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-19,10/19/2022,,LILLE,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->LILLE,COACH,,,Blank,,9/13/2022,9/14/2022,ORANGE SA,AA,Orange France,HTD01,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-14,10/14/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/15/2022,9/15/2022,ORANGE SA,AA,Orange France,CWKDN,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,OLSRP,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-12-05,12/5/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/22/2022,9/22/2022,ORANGE SA,AA,Orange France,HDMSP,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-21,10/21/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,HDMDS,REUNION_IRP_MANDATS_SOC,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,EBLD1,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-29,9/29/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,EBLVE,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-04,10/4/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/27/2022,9/27/2022,ORANGE SA,AA,Orange France,AXTNE,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-14,9/14/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,04601,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-27,9/27/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,HDMSP,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-11,10/11/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/14/2022,9/14/2022,ORANGE SA,AA,Orange France,EBLD1,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-29,11/29/2022,,REIMS,REIMS,FRANCE,FRANCE,EUROPE,EUROPE,REIMS->REIMS,COACH,,,Blank,,9/26/2022,9/26/2022,ORANGE SA,AA,Orange France,A8X9A,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,BELFORT,BELFORT,FRANCE,FRANCE,EUROPE,EUROPE,BELFORT->BELFORT,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIB00,ACTIVITE_EQUIPE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-16,9/16/2022,,BELFORT,BELFORT,FRANCE,FRANCE,EUROPE,EUROPE,BELFORT->BELFORT,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,UIB00,ACTIVITE_EQUIPE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,BELFORT,BELFORT,FRANCE,FRANCE,EUROPE,EUROPE,BELFORT->BELFORT,COACH,,,Blank,,9/5/2022,9/5/2022,ORANGE SA,AA,Orange France,FEACF,ACTIVITE_EQUIPE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,LYON,ST ETIENNE,FRANCE,FRANCE,EUROPE,EUROPE,LYON->ST ETIENNE,COACH,,,Blank,,9/3/2022,9/3/2022,ORANGE SA,AA,Orange France,AMY91,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-07,9/7/2022,,LYON,ST ETIENNE,FRANCE,FRANCE,EUROPE,EUROPE,LYON->ST ETIENNE,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,AURTT,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,LYON,ST ETIENNE,FRANCE,FRANCE,EUROPE,EUROPE,LYON->ST ETIENNE,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,AURTT,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,ST ETIENNE,LYON,FRANCE,FRANCE,EUROPE,EUROPE,ST ETIENNE->LYON,COACH,,,Blank,,9/3/2022,9/3/2022,ORANGE SA,AA,Orange France,AMY91,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-09,9/9/2022,,ST ETIENNE,LYON,FRANCE,FRANCE,EUROPE,EUROPE,ST ETIENNE->LYON,COACH,,,Blank,,9/6/2022,9/6/2022,ORANGE SA,AA,Orange France,AURTT,FORMATION,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,BORDEAUX,BORDEAUX,FRANCE,FRANCE,EUROPE,EUROPE,BORDEAUX->BORDEAUX,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-05,10/5/2022,,BORDEAUX,BORDEAUX,FRANCE,FRANCE,EUROPE,EUROPE,BORDEAUX->BORDEAUX,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,BORDEAUX,BORDEAUX,FRANCE,FRANCE,EUROPE,EUROPE,BORDEAUX->BORDEAUX,COACH,,,Blank,,9/21/2022,9/21/2022,ORANGE SA,AA,Orange France,BX8IE,REUNION_INTERNE,,2
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-24,10/24/2022,,LENS,LENS,FRANCE,FRANCE,EUROPE,EUROPE,LENS->LENS,COACH,,,Blank,,9/16/2022,9/18/2022,ORANGE SA,AA,Orange France,LVSSC,REUNION_IRP_MANDATS_SOC,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-10,10/10/2022,,LILLE,LILLE,FRANCE,FRANCE,EUROPE,EUROPE,LILLE->LILLE,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,HTD01,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-06,9/6/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,9/2/2022,9/2/2022,ORANGE SA,AA,Orange France,CGDRJ,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,CGDRJ,FORMATION,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,9/13/2022,9/13/2022,ORANGE SA,AA,Orange France,MGO01,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-22,9/22/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,9/5/2022,9/6/2022,ORANGE SA,AA,Orange France,MGO01,ACTIVITE_EQUIPE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-21,9/21/2022,,NANCY,NANCY,FRANCE,FRANCE,EUROPE,EUROPE,NANCY->NANCY,COACH,,,Blank,,9/5/2022,9/6/2022,ORANGE SA,AA,Orange France,MGO01,ACTIVITE_EQUIPE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-20,9/20/2022,,ANTIBES,NICE,FRANCE,FRANCE,EUROPE,EUROPE,ANTIBES->NICE,COACH,,,Blank,,9/1/2022,9/1/2022,ORANGE SA,AA,Orange France,DPP03,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-09-19,9/19/2022,,NICE,ANTIBES,FRANCE,FRANCE,EUROPE,EUROPE,NICE->ANTIBES,COACH,,,Blank,,9/1/2022,9/1/2022,ORANGE SA,AA,Orange France,DPP03,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-12,10/12/2022,,EPINAL,EPINAL,FRANCE,FRANCE,EUROPE,EUROPE,EPINAL->EPINAL,COACH,,,Blank,,9/28/2022,9/29/2022,ORANGE SA,AA,Orange France,RAI01,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-07,10/7/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/23/2022,9/23/2022,ORANGE SA,AA,Orange France,BSDDC,REUNION_INTERNE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-06,10/6/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/29/2022,9/29/2022,ORANGE SA,AA,Orange France,VPHCN,REUNION_IRP_MANDATS_SOC,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-07,10/7/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/8/2022,9/9/2022,ORANGE SA,AA,Orange France,BSDDT,ACTIVITE_EQUIPE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-14,10/14/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/8/2022,9/9/2022,ORANGE SA,AA,Orange France,BSDDT,ACTIVITE_EQUIPE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-10-20,10/20/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/9/2022,9/9/2022,ORANGE SA,AA,Orange France,BSDDT,ACTIVITE_EQUIPE,,4
FRANCE,202209 - septembre,1,,Rail,,,,SNCF FRENCH RAIL,2022-11-17,11/17/2022,,BESANCON,BESANCON,FRANCE,FRANCE,EUROPE,EUROPE,BESANCON->BESANCON,COACH,,,Blank,,9/9/2022,9/9/2022,ORANGE SA,AA,Orange France,BSDDT,ACTIVITE_EQUIPE,,4
